#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:27:25;
7;
TA_SP15P2_ET1	0	5000	255,0,0;
CO_SP15P2_ET1	0	5000	0,64,0;
DBS_SP15P2_ET1	0	5000	0,0,128;
DBE_SP15P2_ET1	0	5000	128,0,128;
TA_SP15P3_ET1	0	5000	255,255,0;
CO_SP15P3_ET1	0	5000	255,128,128;
DBS_SP15P3_ET1	0	5000	0,255,0;

#!(s);Date;Time;TA_SP15P2_ET1;CO_SP15P2_ET1;DBS_SP15P2_ET1;DBE_SP15P2_ET1;TA_SP15P3_ET1;CO_SP15P3_ET1;DBS_SP15P3_ET1;
1732671677;27.11.2024;01:41:17;18.6;0;353;353;0;0;353;
1732672580;27.11.2024;01:56:20;18.7;0;346;346;0;0;353;
1732673484;27.11.2024;02:11:24;18.7;0;346;353;0;0;346;
1732674387;27.11.2024;02:26:27;18.7;0;346;353;0;0;346;
1732675290;27.11.2024;02:41:30;18.6;0;338;360;0;0;338;
1732676193;27.11.2024;02:56:33;18.6;0;367;346;0;0;353;
1732677096;27.11.2024;03:11:36;18.6;0;353;346;0;0;353;
1732677999;27.11.2024;03:26:39;18.9;0;331;346;0;0;353;
1732678903;27.11.2024;03:41:43;19;0;331;353;0;0;346;
1732679806;27.11.2024;03:56:46;19.1;0;353;338;0;0;346;
1732680709;27.11.2024;04:11:49;19.2;0;346;353;0;0;360;
1732681612;27.11.2024;04:26:52;19.3;0;353;338;0;0;360;
1732682515;27.11.2024;04:41:55;19.2;0;353;331;0;0;360;
1732683418;27.11.2024;04:56:58;19.1;0;346;338;0;0;346;
1732684321;27.11.2024;05:12:01;19.2;0;353;360;0;0;360;
1732685225;27.11.2024;05:27:05;19.1;0;346;346;0;0;353;
1732686128;27.11.2024;05:42:08;19.2;0;338;346;0;0;338;
1732687031;27.11.2024;05:57:11;19.1;0;338;353;0;0;346;
1732687934;27.11.2024;06:12:14;19.2;0;360;338;0;0;346;
1732688837;27.11.2024;06:27:17;19.1;0;338;338;0;0;353;
1732689740;27.11.2024;06:42:20;19.1;0;346;338;0;0;360;
1732690644;27.11.2024;06:57:24;19;0;346;346;0;0;353;
1732691547;27.11.2024;07:12:27;19;0;353;346;0;0;346;
1732692450;27.11.2024;07:27:30;19;0;346;353;0;0;353;
1732693353;27.11.2024;07:42:33;18.9;0;346;353;0;0;360;
1732694256;27.11.2024;07:57:36;18.9;0;346;353;0;0;360;
1732695159;27.11.2024;08:12:39;19;0;346;346;0;0;346;
1732696062;27.11.2024;08:27:42;19.1;0;338;346;0;0;353;
1732696965;27.11.2024;08:42:45;19.2;0;360;338;0;0;338;
1732697869;27.11.2024;08:57:49;19.3;0;346;346;0;0;346;
1732698772;27.11.2024;09:12:52;19.4;0;353;346;0;0;346;
1732699675;27.11.2024;09:27:55;19.4;0;360;346;0;0;353;
1732700578;27.11.2024;09:42:58;19.3;0;360;331;0;0;353;
1732701481;27.11.2024;09:58:01;19.2;0;353;338;0;0;353;
1732702384;27.11.2024;10:13:04;19.1;0;346;353;0;0;346;
1732703287;27.11.2024;10:28:07;19.3;0;346;353;0;0;346;
1732704191;27.11.2024;10:43:11;19.5;0;338;353;0;0;346;
1732705094;27.11.2024;10:58:14;19.7;0;338;346;0;0;360;
1732705997;27.11.2024;11:13:17;19.4;0;346;353;0;0;338;
1732706900;27.11.2024;11:28:20;18.7;0;353;346;0;0;353;
1732707803;27.11.2024;11:43:23;18.9;0;360;338;0;0;353;
1732708706;27.11.2024;11:58:26;19.4;0;346;353;0;0;353;
1732709609;27.11.2024;12:13:29;19.9;0;346;360;0;0;346;
1732710513;27.11.2024;12:28:33;19.9;0;360;338;0;0;353;
1732711416;27.11.2024;12:43:36;19.8;0;346;346;0;0;353;
1732712319;27.11.2024;12:58:39;20.2;0;346;360;0;0;353;
1732713222;27.11.2024;13:13:42;20;0;346;338;0;0;353;
1732714125;27.11.2024;13:28:45;19.8;0;360;353;0;0;346;
1732715028;27.11.2024;13:43:48;19.6;0;367;367;0;0;338;
1732715931;27.11.2024;13:58:51;19.6;0;338;338;0;0;360;
1732716835;27.11.2024;14:13:55;19.9;0;360;338;0;0;360;
1732717738;27.11.2024;14:28:58;19.8;0;367;338;0;0;353;
1732718641;27.11.2024;14:44:01;19.9;0;346;360;0;0;346;
1732719544;27.11.2024;14:59:04;19.8;0;353;353;0;0;346;
1732720447;27.11.2024;15:14:07;19.8;0;360;338;0;0;338;
1732721350;27.11.2024;15:29:10;19.8;0;346;331;0;0;346;
1732722254;27.11.2024;15:44:14;19.8;0;367;353;0;0;346;
1732723157;27.11.2024;15:59:17;19.7;0;360;346;0;0;338;
1732724060;27.11.2024;16:14:20;19.7;0;360;346;0;0;360;
1732724963;27.11.2024;16:29:23;19.6;0;360;346;0;0;360;
1732725866;27.11.2024;16:44:26;19.6;0;378;338;0;0;353;
1732726769;27.11.2024;16:59:29;19.6;0;346;338;0;0;353;
1732727672;27.11.2024;17:14:32;19.6;0;360;353;0;0;346;
1732728576;27.11.2024;17:29:36;19.5;0;331;331;0;0;338;
1732729479;27.11.2024;17:44:39;19.6;0;331;346;0;0;346;
1732730382;27.11.2024;17:59:42;19.6;0;353;338;0;0;346;
1732731285;27.11.2024;18:14:45;19.4;0;367;353;0;0;338;
1732732188;27.11.2024;18:29:48;19.4;0;360;338;0;0;353;
1732733091;27.11.2024;18:44:51;19.4;0;360;360;0;0;353;
1732733994;27.11.2024;18:59:54;19.2;0;338;353;0;0;360;
1732734898;27.11.2024;19:14:58;19.3;0;338;353;0;0;346;
1732735801;27.11.2024;19:30:01;19.2;0;331;346;0;0;346;
1732736704;27.11.2024;19:45:04;19.1;0;338;338;0;0;346;
1732737607;27.11.2024;20:00:07;19.1;0;367;353;0;0;353;
1732738510;27.11.2024;20:15:10;19.1;0;353;360;0;0;353;
1732739413;27.11.2024;20:30:13;19;0;353;360;0;0;346;
1732740316;27.11.2024;20:45:16;19;0;346;360;0;0;353;
1732741220;27.11.2024;21:00:20;19;0;360;338;0;0;346;
1732742123;27.11.2024;21:15:23;19;0;338;353;0;0;346;
1732743026;27.11.2024;21:30:26;18.9;0;360;353;0;0;346;
1732743929;27.11.2024;21:45:29;18.9;0;331;346;0;0;353;
1732744832;27.11.2024;22:00:32;19;0;367;360;0;0;353;
1732745735;27.11.2024;22:15:35;18.9;0;353;346;0;0;346;
1732746639;27.11.2024;22:30:39;18.9;0;328;346;0;0;353;
1732747542;27.11.2024;22:45:42;18.9;0;338;338;0;0;346;
1732748445;27.11.2024;23:00:45;18.9;0;353;353;0;0;346;
1732749348;27.11.2024;23:15:48;19;0;353;360;0;0;353;
1732750251;27.11.2024;23:30:51;18.9;0;338;353;0;0;346;
1732751154;27.11.2024;23:45:54;18.9;0;353;353;0;0;353;
1732752057;28.11.2024;00:00:57;18.9;0;360;346;0;0;353;
1732752961;28.11.2024;00:16:01;18.8;0;338;353;0;0;353;
1732753864;28.11.2024;00:31:04;18.8;0;353;346;0;0;346;
1732754767;28.11.2024;00:46:07;18.7;0;346;331;0;0;346;
1732755670;28.11.2024;01:01:10;18.7;0;331;346;0;0;346;
1732756573;28.11.2024;01:16:13;18.7;0;346;338;0;0;346;
1732757476;28.11.2024;01:31:16;18.6;0;360;353;0;0;353;
1732758379;28.11.2024;01:46:19;18.7;0;353;346;0;0;353;
1732759283;28.11.2024;02:01:23;18.6;0;331;360;0;0;353;
1732760186;28.11.2024;02:16:26;18.6;0;360;338;0;0;353;
1732761089;28.11.2024;02:31:29;18.5;0;353;331;0;0;353;
1732761992;28.11.2024;02:46:32;18.4;0;346;346;0;0;353;
1732762895;28.11.2024;03:01:35;18.5;0;353;367;0;0;346;
1732763798;28.11.2024;03:16:38;18.5;0;371;346;0;0;353;
1732764701;28.11.2024;03:31:41;18.8;0;338;338;0;0;338;
1732765605;28.11.2024;03:46:45;19;0;338;367;0;0;346;
1732766508;28.11.2024;04:01:48;19;0;353;338;0;0;346;
1732767411;28.11.2024;04:16:51;19.1;0;367;353;0;0;338;
1732768314;28.11.2024;04:31:54;19.2;0;346;338;0;0;346;
1732769217;28.11.2024;04:46:57;19.1;0;353;346;0;0;353;
1732770120;28.11.2024;05:02:00;19.2;0;353;338;0;0;360;
1732771024;28.11.2024;05:17:04;19.2;0;353;346;0;0;353;
1732771927;28.11.2024;05:32:07;19.2;0;353;346;0;0;360;
1732772830;28.11.2024;05:47:10;19.5;0;346;353;0;0;353;
1732773733;28.11.2024;06:02:13;19.2;0;360;360;0;0;353;
1732774636;28.11.2024;06:17:16;19.2;0;360;346;0;0;353;
1732775539;28.11.2024;06:32:19;19.4;0;371;367;0;0;346;
1732776443;28.11.2024;06:47:23;19.2;0;346;331;0;0;338;
1732777346;28.11.2024;07:02:26;19.3;0;360;338;0;0;346;
1732778249;28.11.2024;07:17:29;19.2;0;346;346;0;0;346;
1732779152;28.11.2024;07:32:32;19.2;0;353;353;0;0;346;
1732780055;28.11.2024;07:47:35;19;0;346;331;0;0;346;
1732780958;28.11.2024;08:02:38;19;0;346;360;0;0;353;
1732781862;28.11.2024;08:17:42;19.4;0;353;360;0;0;353;
1732782765;28.11.2024;08:32:45;19.9;0;338;346;0;0;360;
1732783668;28.11.2024;08:47:48;19.8;0;353;346;0;0;338;
1732784571;28.11.2024;09:02:51;19.8;0;338;360;0;0;353;
1732785474;28.11.2024;09:17:54;19.7;0;338;353;0;0;353;
1732786377;28.11.2024;09:32:57;19.6;0;346;353;0;0;353;
1732787280;28.11.2024;09:48:00;19.4;0;346;346;0;0;353;
1732788184;28.11.2024;10:03:04;19.6;0;346;353;0;0;353;
1732789087;28.11.2024;10:18:07;19.6;0;331;353;0;0;367;
1732789990;28.11.2024;10:33:10;19.5;0;353;353;0;0;346;
1732790893;28.11.2024;10:48:13;19.4;0;367;346;0;0;346;
1732791796;28.11.2024;11:03:16;19.5;0;346;353;0;0;353;
1732792700;28.11.2024;11:18:20;19.4;0;367;353;0;0;360;
1732793603;28.11.2024;11:33:23;19.4;0;331;346;0;0;338;
1732794506;28.11.2024;11:48:26;19.6;0;346;338;0;0;346;
1732795409;28.11.2024;12:03:29;19.8;0;360;346;0;0;360;
1732796312;28.11.2024;12:18:32;19.8;0;331;346;0;0;338;
1732797216;28.11.2024;12:33:36;19.8;0;360;360;0;0;338;
1732798119;28.11.2024;12:48:39;19.7;0;353;346;0;0;346;
1732799022;28.11.2024;13:03:42;19.7;0;328;360;0;0;353;
1732799925;28.11.2024;13:18:45;19.9;0;346;331;0;0;331;
1732800828;28.11.2024;13:33:48;19.9;0;331;360;0;0;338;
1732801731;28.11.2024;13:48:51;20;0;353;353;0;0;353;
1732802635;28.11.2024;14:03:55;20;0;360;346;0;0;360;
1732803538;28.11.2024;14:18:58;20.1;0;353;353;0;0;353;
1732804441;28.11.2024;14:34:01;20.2;0;367;360;0;0;353;
1732805344;28.11.2024;14:49:04;20.3;0;346;346;0;0;346;
1732806247;28.11.2024;15:04:07;20.1;0;353;338;0;0;353;
1732807150;28.11.2024;15:19:10;20.2;0;353;346;0;0;346;
1732808053;28.11.2024;15:34:13;20;0;360;346;0;0;346;
1732808956;28.11.2024;15:49:16;20.1;0;367;346;0;0;338;
1732809860;28.11.2024;16:04:20;19.9;0;346;353;0;0;346;
1732810763;28.11.2024;16:19:23;20;0;331;346;0;0;331;
1732811666;28.11.2024;16:34:26;20;0;346;360;0;0;346;
1732812569;28.11.2024;16:49:29;20;0;353;353;0;0;346;
1732813472;28.11.2024;17:04:32;19.9;0;367;346;0;0;346;
1732814375;28.11.2024;17:19:35;19.9;0;353;346;0;0;346;
1732815279;28.11.2024;17:34:39;19.7;0;346;346;0;0;353;
1732816182;28.11.2024;17:49:42;19.9;0;346;353;0;0;346;
1732817085;28.11.2024;18:04:45;19.7;0;353;346;0;0;346;
1732817988;28.11.2024;18:19:48;19.7;0;353;346;0;0;346;
1732818891;28.11.2024;18:34:51;19.6;0;346;353;0;0;367;
1732819794;28.11.2024;18:49:54;19.7;0;346;346;0;0;353;
1732820698;28.11.2024;19:04:58;19.6;0;360;353;0;0;346;
1732821601;28.11.2024;19:20:01;19.4;0;360;360;0;0;346;
1732822504;28.11.2024;19:35:04;19.4;0;346;331;0;0;353;
1732823407;28.11.2024;19:50:07;19.5;0;331;360;0;0;360;
1732824310;28.11.2024;20:05:10;19.4;0;328;331;0;0;353;
1732825213;28.11.2024;20:20:13;19.4;0;360;346;0;0;338;
1732826116;28.11.2024;20:35:16;19.4;0;338;353;0;0;338;
1732827019;28.11.2024;20:50:19;19.4;0;346;360;0;0;353;
1732827923;28.11.2024;21:05:23;19.4;0;360;328;0;0;346;
1732828826;28.11.2024;21:20:26;19.3;0;346;338;0;0;346;
1732829729;28.11.2024;21:35:29;19.4;0;346;353;0;0;353;
1732830632;28.11.2024;21:50:32;19.4;0;338;360;0;0;360;
1732831535;28.11.2024;22:05:35;19.1;0;367;360;0;0;346;
1732832438;28.11.2024;22:20:38;19.1;0;346;367;0;0;338;
1732833342;28.11.2024;22:35:42;19.2;0;346;353;0;0;353;
1732834245;28.11.2024;22:50:45;19;0;360;346;0;0;346;
1732835148;28.11.2024;23:05:48;18.9;0;353;338;0;0;346;
1732836051;28.11.2024;23:20:51;18.4;0;338;353;0;0;360;
1732836954;28.11.2024;23:35:54;18.2;0;338;371;0;0;367;
1732837857;28.11.2024;23:50:57;18;0;353;353;0;0;346;
1732838760;29.11.2024;00:06:00;17.9;0;367;328;0;0;346;
1732839663;29.11.2024;00:21:03;18;0;367;338;0;0;346;
1732840567;29.11.2024;00:36:07;18.1;0;338;331;0;0;353;
1732841470;29.11.2024;00:51:10;18;0;338;353;0;0;353;
1732842373;29.11.2024;01:06:13;17.9;0;346;338;0;0;338;
1732843276;29.11.2024;01:21:16;18;0;346;331;0;0;353;
1732844179;29.11.2024;01:36:19;18;0;338;353;0;0;346;
1732845082;29.11.2024;01:51:22;18;0;360;346;0;0;338;
1732845985;29.11.2024;02:06:25;17.9;0;360;331;0;0;338;
1732846889;29.11.2024;02:21:29;18;0;353;338;0;0;353;
1732847792;29.11.2024;02:36:32;18;0;353;338;0;0;338;
1732848695;29.11.2024;02:51:35;18;0;346;346;0;0;360;
1732849598;29.11.2024;03:06:38;18;0;360;338;0;0;338;
1732850501;29.11.2024;03:21:41;18.1;0;328;360;0;0;353;
1732851404;29.11.2024;03:36:44;18.3;0;360;353;0;0;353;
1732852308;29.11.2024;03:51:48;18.5;0;338;353;0;0;346;
1732853211;29.11.2024;04:06:51;18.4;0;353;346;0;0;346;
1732854114;29.11.2024;04:21:54;18.6;0;346;353;0;0;346;
1732855017;29.11.2024;04:36:57;18.6;0;353;338;0;0;338;
1732855920;29.11.2024;04:52:00;18.6;0;346;353;0;0;346;
1732856824;29.11.2024;05:07:04;18.5;0;367;346;0;0;346;
1732857727;29.11.2024;05:22:07;18.7;0;346;338;0;0;346;
1732858630;29.11.2024;05:37:10;19;0;360;353;0;0;367;
1732859533;29.11.2024;05:52:13;19.2;0;338;346;0;0;360;
1732860436;29.11.2024;06:07:16;19.3;0;367;360;0;0;346;
1732861339;29.11.2024;06:22:19;19.4;0;346;360;0;0;346;
1732862243;29.11.2024;06:37:23;19.3;0;353;353;0;0;346;
1732863146;29.11.2024;06:52:26;19.2;0;346;353;0;0;346;
1732864049;29.11.2024;07:07:29;19.2;0;331;353;0;0;353;
1732864952;29.11.2024;07:22:32;19;0;367;346;0;0;360;
1732865855;29.11.2024;07:37:35;18.8;0;346;346;0;0;367;
1732866758;29.11.2024;07:52:38;18.7;0;360;331;0;0;338;
1732867661;29.11.2024;08:07:41;18.9;0;346;353;0;0;353;
1732868565;29.11.2024;08:22:45;18.9;0;360;338;0;0;346;
1732869468;29.11.2024;08:37:48;19;0;367;338;0;0;353;
1732870371;29.11.2024;08:52:51;19.1;0;338;353;0;0;338;
1732871274;29.11.2024;09:07:54;19.3;0;338;338;0;0;346;
1732872177;29.11.2024;09:22:57;19.4;0;331;360;0;0;353;
1732873080;29.11.2024;09:38:00;19.4;0;353;360;0;0;353;
1732873983;29.11.2024;09:53:03;19.6;0;338;353;0;0;353;
1732874887;29.11.2024;10:08:07;19.5;0;353;360;0;0;338;
1732875790;29.11.2024;10:23:10;19.4;0;353;346;0;0;346;
1732876693;29.11.2024;10:38:13;19.5;0;353;367;0;0;346;
1732877596;29.11.2024;10:53:16;19.6;0;346;346;0;0;346;
1732878499;29.11.2024;11:08:19;19.5;0;346;353;0;0;346;
1732879402;29.11.2024;11:23:22;19.5;0;353;346;0;0;346;
1732880305;29.11.2024;11:38:25;19.5;0;346;360;0;0;353;
1732881209;29.11.2024;11:53:29;19.6;0;346;338;0;0;360;
1732882112;29.11.2024;12:08:32;19.5;0;360;367;0;0;360;
1732883015;29.11.2024;12:23:35;19.5;0;338;353;0;0;353;
1732883918;29.11.2024;12:38:38;19.3;0;346;360;0;0;346;
1732884821;29.11.2024;12:53:41;18.9;0;360;353;0;0;338;
1732885725;29.11.2024;13:08:45;18.8;0;346;338;0;0;338;
1732886628;29.11.2024;13:23:48;19.7;0;0;400;0;0;418;
1732887531;29.11.2024;13:38:51;20.1;0;331;360;0;0;353;
1732888434;29.11.2024;13:53:54;19.8;0;360;346;0;0;346;
1732889337;29.11.2024;14:08:57;19.6;0;346;346;0;0;346;
1732890240;29.11.2024;14:24:00;19.7;0;346;346;0;0;353;
1732891144;29.11.2024;14:39:04;19.6;0;346;353;0;0;353;
1732892047;29.11.2024;14:54:07;19.8;0;346;346;0;0;353;
1732892950;29.11.2024;15:09:10;19.9;0;331;331;0;0;353;
1732893853;29.11.2024;15:24:13;20;0;338;360;0;0;346;
1732894756;29.11.2024;15:39:16;20;0;331;346;0;0;346;
1732895659;29.11.2024;15:54:19;19.9;0;346;346;0;0;353;
1732896563;29.11.2024;16:09:23;19.8;0;346;360;0;0;346;
1732897466;29.11.2024;16:24:26;19.8;0;360;346;0;0;338;
1732898369;29.11.2024;16:39:29;19.8;0;346;346;0;0;346;
1732899272;29.11.2024;16:54:32;19.7;0;360;353;0;0;353;
1732900175;29.11.2024;17:09:35;19.6;0;331;360;0;0;353;
1732901078;29.11.2024;17:24:38;19.5;0;338;353;0;0;346;
1732901981;29.11.2024;17:39:41;19.5;0;353;346;0;0;346;
1732902885;29.11.2024;17:54:45;19.4;0;360;353;0;0;346;
1732903788;29.11.2024;18:09:48;19.3;0;346;346;0;0;346;
1732904691;29.11.2024;18:24:51;19.4;0;367;353;0;0;346;
1732905594;29.11.2024;18:39:54;19.3;0;338;353;0;0;346;
1732906497;29.11.2024;18:54:57;19.3;0;367;338;0;0;346;
1732907400;29.11.2024;19:10:00;19.2;0;338;331;0;0;346;
1732908303;29.11.2024;19:25:03;19.1;0;353;338;0;0;338;
1732909206;29.11.2024;19:40:06;19;0;346;320;0;0;346;
1732910109;29.11.2024;19:55:09;19;0;360;331;0;0;346;
1732911013;29.11.2024;20:10:13;19.1;0;353;353;0;0;338;
1732911916;29.11.2024;20:25:16;18.3;0;346;338;0;0;353;
1732912819;29.11.2024;20:40:19;17.9;0;360;360;0;0;346;
1732913722;29.11.2024;20:55:22;18;0;331;360;0;0;346;
1732914625;29.11.2024;21:10:25;18.2;0;353;346;0;0;338;
1732915528;29.11.2024;21:25:28;18.1;0;338;353;0;0;338;
1732916431;29.11.2024;21:40:31;18.1;0;360;360;0;0;338;
1732917334;29.11.2024;21:55:34;18;0;353;353;0;0;353;
1732918238;29.11.2024;22:10:38;17.7;0;346;360;0;0;346;
1732919141;29.11.2024;22:25:41;17.8;0;346;353;0;0;346;
1732920044;29.11.2024;22:40:44;18;0;367;338;0;0;353;
1732920947;29.11.2024;22:55:47;17.7;0;353;360;0;0;346;
1732921850;29.11.2024;23:10:50;17.9;0;346;353;0;0;353;
1732922753;29.11.2024;23:25:53;18.1;0;353;346;0;0;346;
1732923657;29.11.2024;23:40:57;18.1;0;346;346;0;0;353;
1732924560;29.11.2024;23:56:00;17.9;0;346;360;0;0;346;
1732925463;30.11.2024;00:11:03;17.9;0;353;353;0;0;353;
1732926366;30.11.2024;00:26:06;17.9;0;331;353;0;0;346;
1732927269;30.11.2024;00:41:09;18.1;0;353;338;0;0;346;
1732928172;30.11.2024;00:56:12;18.1;0;371;338;0;0;346;
1732929076;30.11.2024;01:11:16;18;0;360;346;0;0;338;
1732929979;30.11.2024;01:26:19;17.7;0;346;346;0;0;346;
1732930882;30.11.2024;01:41:22;17.5;0;400;360;0;0;378;
1732931785;30.11.2024;01:56:25;18;0;353;353;0;0;353;
1732932688;30.11.2024;02:11:28;17.8;0;360;360;0;0;346;
1732933591;30.11.2024;02:26:31;18;0;353;338;0;0;346;
1732934495;30.11.2024;02:41:35;18.1;0;338;353;0;0;346;
1732935398;30.11.2024;02:56:38;17.9;0;346;346;0;0;346;
1732936301;30.11.2024;03:11:41;17.9;0;353;338;0;0;353;
1732937204;30.11.2024;03:26:44;17.9;0;360;353;0;0;353;
1732938107;30.11.2024;03:41:47;18.1;0;346;353;0;0;353;
1732939010;30.11.2024;03:56:50;18.2;0;353;360;0;0;353;
1732939914;30.11.2024;04:11:54;18.2;0;346;338;0;0;346;
1732940817;30.11.2024;04:26:57;18;0;338;378;0;0;360;
1732941720;30.11.2024;04:42:00;18.1;0;367;338;0;0;346;
1732942623;30.11.2024;04:57:03;17.9;0;331;346;0;0;346;
1732943526;30.11.2024;05:12:06;17.6;0;353;338;0;0;346;
1732944430;30.11.2024;05:27:10;17.8;0;360;353;0;0;360;
1732945333;30.11.2024;05:42:13;18.1;0;346;346;0;0;353;
1732946236;30.11.2024;05:57:16;18.2;0;346;360;0;0;353;
1732947139;30.11.2024;06:12:19;17.9;0;360;353;0;0;346;
1732948042;30.11.2024;06:27:22;17.7;0;353;338;0;0;346;
1732948946;30.11.2024;06:42:26;17.9;0;360;346;0;0;346;
1732949849;30.11.2024;06:57:29;18.1;0;353;338;0;0;353;
1732950752;30.11.2024;07:12:32;18;0;353;346;0;0;346;
1732951655;30.11.2024;07:27:35;17.8;0;367;346;0;0;346;
1732952558;30.11.2024;07:42:38;17.9;0;338;360;0;0;353;
1732953461;30.11.2024;07:57:41;17.8;0;353;353;0;0;346;
1732954364;30.11.2024;08:12:44;18;0;353;353;0;0;353;
1732955267;30.11.2024;08:27:47;18.2;0;360;353;0;0;338;
1732956171;30.11.2024;08:42:51;18.2;0;346;346;0;0;353;
1732957074;30.11.2024;08:57:54;18.2;0;367;360;0;0;346;
1732957977;30.11.2024;09:12:57;18.3;0;346;360;0;0;360;
1732958880;30.11.2024;09:28:00;18.6;0;346;346;0;0;353;
1732959783;30.11.2024;09:43:03;18.7;0;360;346;0;0;353;
1732960687;30.11.2024;09:58:07;18.5;0;353;353;0;0;346;
1732961590;30.11.2024;10:13:10;18.7;0;346;360;0;0;353;
1732962493;30.11.2024;10:28:13;18.5;0;360;360;0;0;353;
1732963396;30.11.2024;10:43:16;18.6;0;353;338;0;0;360;
1732964300;30.11.2024;10:58:20;18.6;0;353;338;0;0;353;
1732965203;30.11.2024;11:13:23;18.7;0;346;331;0;0;353;
1732966106;30.11.2024;11:28:26;18.7;0;338;338;0;0;353;
1732967009;30.11.2024;11:43:29;18.5;0;353;331;0;0;338;
1732967912;30.11.2024;11:58:32;18.3;0;360;331;0;0;346;
1732968816;30.11.2024;12:13:36;18.5;0;346;338;0;0;346;
1732969718;30.11.2024;12:28:38;18.4;0;331;346;0;0;353;
1732970622;30.11.2024;12:43:42;18.3;0;367;346;0;0;353;
1732971525;30.11.2024;12:58:45;18.3;0;338;346;0;0;353;
1732972428;30.11.2024;13:13:48;18.5;0;346;360;0;0;353;
1732973331;30.11.2024;13:28:51;18.3;0;328;338;0;0;353;
1732974234;30.11.2024;13:43:54;18.3;0;367;346;0;0;346;
1732975137;30.11.2024;13:58:57;18.1;0;346;353;0;0;346;
1732976041;30.11.2024;14:14:01;18.3;0;346;346;0;0;353;
1732976944;30.11.2024;14:29:04;18.3;0;338;360;0;0;353;
1732977847;30.11.2024;14:44:07;18.5;0;353;360;0;0;353;
1732978750;30.11.2024;14:59:10;18.3;0;367;346;0;0;338;
1732979653;30.11.2024;15:14:13;18.3;0;353;346;0;0;353;
1732980556;30.11.2024;15:29:16;18.2;0;346;346;0;0;346;
1732981460;30.11.2024;15:44:20;18.3;0;360;353;0;0;346;
1732982363;30.11.2024;15:59:23;18.1;0;346;331;0;0;338;
1732983266;30.11.2024;16:14:26;17.9;0;346;346;0;0;353;
1732984169;30.11.2024;16:29:29;17.9;0;346;346;0;0;346;
1732985072;30.11.2024;16:44:32;18;0;346;360;0;0;353;
1732985976;30.11.2024;16:59:36;18.1;0;331;360;0;0;353;
1732986879;30.11.2024;17:14:39;18.3;0;360;353;0;0;353;
1732987782;30.11.2024;17:29:42;18;0;353;331;0;0;360;
1732988685;30.11.2024;17:44:45;17.9;0;338;338;0;0;346;
1732989588;30.11.2024;17:59:48;18.1;0;346;338;0;0;353;
1732990491;30.11.2024;18:14:51;18.1;0;346;346;0;0;338;
1732991395;30.11.2024;18:29:55;17.6;0;331;338;0;0;338;
1732992298;30.11.2024;18:44:58;17.6;0;353;346;0;0;353;
1732993201;30.11.2024;19:00:01;17.9;0;346;331;0;0;346;
1732994104;30.11.2024;19:15:04;17.8;0;338;346;0;0;346;
1732995007;30.11.2024;19:30:07;17.7;0;360;346;0;0;346;
1732995910;30.11.2024;19:45:10;17.8;0;338;353;0;0;360;
1732996813;30.11.2024;20:00:13;17.8;0;353;338;0;0;346;
1732997717;30.11.2024;20:15:17;18;0;338;367;0;0;353;
1732998620;30.11.2024;20:30:20;18.1;0;346;360;0;0;353;
1732999523;30.11.2024;20:45:23;18;0;338;353;0;0;338;
1733000426;30.11.2024;21:00:26;18.1;0;346;360;0;0;353;
1733001329;30.11.2024;21:15:29;18.2;0;367;338;0;0;346;
1733002232;30.11.2024;21:30:32;18.1;0;353;338;0;0;338;
1733003136;30.11.2024;21:45:36;17.7;0;353;360;0;0;346;
1733004039;30.11.2024;22:00:39;17.8;0;360;346;0;0;346;
1733004942;30.11.2024;22:15:42;17.7;0;353;338;0;0;346;
1733005845;30.11.2024;22:30:45;17.9;0;338;346;0;0;346;
1733006748;30.11.2024;22:45:48;17.9;0;353;346;0;0;353;
1733007651;30.11.2024;23:00:51;18.1;0;346;353;0;0;353;
1733008554;30.11.2024;23:15:54;18;0;353;331;0;0;353;
1733009457;30.11.2024;23:30:57;17.9;0;346;331;0;0;346;
1733010361;30.11.2024;23:46:01;17.9;0;353;371;0;0;353;
1733011264;01.12.2024;00:01:04;17.9;0;371;338;0;0;353;
1733012167;01.12.2024;00:16:07;17.8;0;346;331;0;0;338;
1733013070;01.12.2024;00:31:10;18.1;0;353;338;0;0;360;
1733013973;01.12.2024;00:46:13;18.1;0;367;353;0;0;353;
1733014876;01.12.2024;01:01:16;18;0;353;346;0;0;346;
1733015779;01.12.2024;01:16:19;17.9;0;338;346;0;0;353;
1733016683;01.12.2024;01:31:23;18.1;0;346;353;0;0;353;
1733017586;01.12.2024;01:46:26;18;0;331;346;0;0;353;
1733018489;01.12.2024;02:01:29;18.1;0;338;353;0;0;353;
1733019392;01.12.2024;02:16:32;18.2;0;367;353;0;0;353;
1733020295;01.12.2024;02:31:35;18.1;0;353;360;0;0;346;
1733021199;01.12.2024;02:46:39;17.9;0;346;331;0;0;338;
1733022102;01.12.2024;03:01:42;17.8;0;346;338;0;0;346;
1733023005;01.12.2024;03:16:45;17.8;0;320;346;0;0;353;
1733023908;01.12.2024;03:31:48;17.8;0;346;353;0;0;346;
1733024812;01.12.2024;03:46:52;17.8;0;346;353;0;0;346;
1733025715;01.12.2024;04:01:55;17.7;0;353;353;0;0;353;
