#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 19.02.2025 15:25:27;
6;
TA_VEST2_RDC	0	5000	255,0,0;
TA_SP5P_2_RDC R	0	5000	0,64,0;
TA_SP10P_2_RDC	0	5000	0,0,128;
TA_LAB_TOPO_RDC	0	5000	128,0,128;
CO_LAB_TOPO_RDC R	0	5000	255,255,0;
DBS_LAB_TOPO_RDC	0	5000	255,128,128;

#!(s);Date;Time;TA_VEST2_RDC;TA_SP5P_2_RDC R;TA_SP10P_2_RDC;TA_LAB_TOPO_RDC;CO_LAB_TOPO_RDC R;DBS_LAB_TOPO_RDC;
1734798629;21.12.2024;16:30:29;18.7;18.8;18.1;0;76;644;
1734799533;21.12.2024;16:45:33;18.7;18.8;18.1;0;73.8;695;
1734800436;21.12.2024;17:00:36;18.7;18.8;18.1;0;76;666;
1734801339;21.12.2024;17:15:39;18.6;18.8;18;0;73.8;684;
1734802242;21.12.2024;17:30:42;18.6;18.8;18;0;73.8;623;
1734803145;21.12.2024;17:45:45;18.6;18.8;18.1;0;73.8;706;
1734804048;21.12.2024;18:00:48;18.6;18.8;18;0;76;706;
1734804951;21.12.2024;18:15:51;18.6;18.8;18;0;73.8;677;
1734805854;21.12.2024;18:30:54;18.6;18.8;18;0;73.8;684;
1734806758;21.12.2024;18:45:58;18.6;18.8;18;0;76;684;
1734807661;21.12.2024;19:01:01;18.6;18.8;18;0;73.8;623;
1734808564;21.12.2024;19:16:04;18.6;18.7;18;0;76;666;
1734809467;21.12.2024;19:31:07;18.6;18.7;18;0;76;677;
1734810370;21.12.2024;19:46:10;18.6;18.7;18;0;73.8;500;
1734811273;21.12.2024;20:01:13;18.6;18.7;17.9;0;76;666;
1734812177;21.12.2024;20:16:17;18.6;18.7;18;0;73.8;655;
1734813080;21.12.2024;20:31:20;18.6;18.7;18;0;76;634;
1734813983;21.12.2024;20:46:23;18.6;18.7;17.9;0;76;666;
1734814886;21.12.2024;21:01:26;18.6;18.7;18;0;73.8;677;
1734815789;21.12.2024;21:16:29;18.6;18.7;17.9;0;76;706;
1734816692;21.12.2024;21:31:32;18.6;18.7;17.9;0;76;655;
1734817596;21.12.2024;21:46:36;18.5;18.7;17.9;0;76;684;
1734818499;21.12.2024;22:01:39;18.5;18.7;18;0;76;666;
1734819402;21.12.2024;22:16:42;18.5;18.7;18;0;76;706;
1734820305;21.12.2024;22:31:45;18.5;18.7;18;0;76;684;
1734821208;21.12.2024;22:46:48;18.6;18.7;18;0;76;666;
1734822112;21.12.2024;23:01:52;18.6;18.7;18;0;76;644;
1734823015;21.12.2024;23:16:55;18.5;18.7;18;0;76;749;
1734823918;21.12.2024;23:31:58;18.6;18.7;18;0;76;644;
1734824821;21.12.2024;23:47:01;18.5;18.7;18;0;76;727;
1734825724;22.12.2024;00:02:04;18.5;18.7;18;0;76;684;
1734826627;22.12.2024;00:17:07;18.5;18.7;18;0;76;706;
1734827530;22.12.2024;00:32:10;18.5;18.6;18;0;76;644;
1734828434;22.12.2024;00:47:14;18.5;18.6;18;0;76;706;
1734829337;22.12.2024;01:02:17;18.6;18.6;18;0;76;684;
1734830240;22.12.2024;01:17:20;18.5;18.6;18;0;76;634;
1734831143;22.12.2024;01:32:23;18.5;18.6;18;0;76;677;
1734832046;22.12.2024;01:47:26;18.5;18.6;18;0;76;677;
1734832949;22.12.2024;02:02:29;18.5;18.6;18;0;78.5;677;
1734833853;22.12.2024;02:17:33;18.5;18.6;18;0;78.5;655;
1734834756;22.12.2024;02:32:36;18.5;18.6;18;0;78.5;716;
1734835659;22.12.2024;02:47:39;18.5;18.6;18;0;76;677;
1734836562;22.12.2024;03:02:42;18.5;18.6;18;0;78.5;623;
1734837465;22.12.2024;03:17:45;18.5;18.6;18;0;78.5;677;
1734838368;22.12.2024;03:32:48;18.5;18.6;18;0;78.5;684;
1734839272;22.12.2024;03:47:52;18.5;18.6;18;0;78.5;684;
1734840175;22.12.2024;04:02:55;18.5;18.6;18;0;76;529;
1734841078;22.12.2024;04:17:58;18.5;18.6;18;0;76;738;
1734841981;22.12.2024;04:33:01;18.5;18.6;18;0;76;760;
1734842884;22.12.2024;04:48:04;18.5;18.6;17.9;0;76;695;
1734843787;22.12.2024;05:03:07;18.5;18.5;18;0;76;634;
1734844690;22.12.2024;05:18:10;18.5;18.6;18;0;76;684;
1734845594;22.12.2024;05:33:14;18.5;18.6;17.9;0;76;716;
1734846497;22.12.2024;05:48:17;18.5;18.6;18;0;76;655;
1734847400;22.12.2024;06:03:20;18.5;18.5;17.9;0;76;716;
1734848303;22.12.2024;06:18:23;18.5;18.5;18;0;76;655;
1734849206;22.12.2024;06:33:26;18.5;18.5;18;0;76;727;
1734850110;22.12.2024;06:48:30;18.5;18.5;18;0;73.8;666;
1734851013;22.12.2024;07:03:33;18.5;18.5;18;0;73.8;666;
1734851916;22.12.2024;07:18:36;18.5;18.5;17.9;0;73.8;684;
1734852819;22.12.2024;07:33:39;18.5;18.5;18;0;73.8;655;
1734853722;22.12.2024;07:48:42;18.5;18.5;18;0;76;695;
1734854625;22.12.2024;08:03:45;18.5;18.5;18;0;73.8;623;
1734855528;22.12.2024;08:18:48;18.5;18.5;17.9;0;73.8;594;
1734856431;22.12.2024;08:33:51;18.4;18.5;17.9;0;73.8;677;
1734857335;22.12.2024;08:48:55;18.4;18.5;17.9;0;73.8;655;
1734858238;22.12.2024;09:03:58;18.4;18.5;17.9;0;73.8;634;
1734859141;22.12.2024;09:19:01;18.4;18.5;17.9;0;73.8;634;
1734860044;22.12.2024;09:34:04;18.4;18.5;17.9;0;71.6;655;
1734860947;22.12.2024;09:49:07;18.4;18.5;17.9;0;73.8;684;
1734861850;22.12.2024;10:04:10;18.4;18.4;18;0;73.8;684;
1734862753;22.12.2024;10:19:13;18.4;18.5;18;0;73.8;677;
1734863656;22.12.2024;10:34:16;18.4;18.5;17.9;0;76;666;
1734864560;22.12.2024;10:49:20;18.4;18.4;17.9;0;73.8;655;
1734865463;22.12.2024;11:04:23;18.4;18.5;17.9;0;73.8;684;
1734866366;22.12.2024;11:19:26;18.4;18.5;17.9;0;73.8;677;
1734867269;22.12.2024;11:34:29;18.4;18.4;18;0;73.8;716;
1734868172;22.12.2024;11:49:32;18.4;18.5;18;0;76;706;
1734869075;22.12.2024;12:04:35;18.4;18.6;18.1;0;76;727;
1734869978;22.12.2024;12:19:38;18.4;18.5;18.2;0;76;727;
1734870882;22.12.2024;12:34:42;18.4;18.5;18.2;0;76;684;
1734871785;22.12.2024;12:49:45;18.4;18.5;18.2;0;76;655;
1734872688;22.12.2024;13:04:48;18.4;18.5;18.2;0;76;677;
1734873591;22.12.2024;13:19:51;18.4;18.5;18.2;0;76;666;
1734874494;22.12.2024;13:34:54;18.4;18.6;18.2;0;76;738;
1734875397;22.12.2024;13:49:57;18.4;18.6;18.2;0;76;666;
1734876301;22.12.2024;14:05:01;18.4;18.6;18.3;0;76;634;
1734877204;22.12.2024;14:20:04;18.4;18.6;18.3;0;78.5;655;
1734878107;22.12.2024;14:35:07;18.4;18.5;18.2;0;78.5;677;
1734879010;22.12.2024;14:50:10;18.4;18.5;18.2;0;76;677;
1734879913;22.12.2024;15:05:13;18.4;18.6;18.1;0;73.8;716;
1734880816;22.12.2024;15:20:16;18.4;18.5;18.1;0;73.8;655;
1734881719;22.12.2024;15:35:19;18.4;18.5;18;0;73.8;655;
1734882622;22.12.2024;15:50:22;18.4;18.5;18;0;73.8;655;
1734883526;22.12.2024;16:05:26;18.4;18.5;18;0;71.6;655;
1734884429;22.12.2024;16:20:29;18.4;18.5;17.9;0;71.6;655;
1734885332;22.12.2024;16:35:32;18.4;18.5;17.9;0;73.8;572;
1734886235;22.12.2024;16:50:35;18.3;18.5;17.9;0;73.8;677;
1734887138;22.12.2024;17:05:38;18.3;18.5;17.8;0;71.6;644;
1734888042;22.12.2024;17:20:42;18.3;18.5;17.8;0;73.8;677;
1734888945;22.12.2024;17:35:45;18.3;18.5;17.8;0;71.6;684;
1734889848;22.12.2024;17:50:48;18.3;18.5;17.8;0;73.8;612;
1734890751;22.12.2024;18:05:51;18.3;18.5;17.8;0;71.6;655;
1734891654;22.12.2024;18:20:54;18.3;18.4;17.8;0;73.8;655;
1734892557;22.12.2024;18:35:57;18.3;18.5;17.8;0;73.8;695;
1734893460;22.12.2024;18:51:00;18.3;18.4;17.8;0;71.6;695;
1734894364;22.12.2024;19:06:04;18.3;18.4;17.9;0;71.6;706;
1734895267;22.12.2024;19:21:07;18.3;18.4;17.9;0;71.6;666;
1734896170;22.12.2024;19:36:10;18.3;18.4;17.9;0;73.8;695;
1734897073;22.12.2024;19:51:13;18.3;18.4;17.9;0;73.8;738;
1734897976;22.12.2024;20:06:16;18.3;18.4;17.8;0;73.8;601;
1734898880;22.12.2024;20:21:20;18.3;18.4;17.9;0;73.8;695;
1734899783;22.12.2024;20:36:23;18.3;18.4;17.8;0;73.8;695;
1734900686;22.12.2024;20:51:26;18.2;18.4;17.8;0;73.8;684;
1734901589;22.12.2024;21:06:29;18.2;18.4;17.8;0;73.8;634;
1734902492;22.12.2024;21:21:32;18.2;18.4;17.8;0;73.8;677;
1734903395;22.12.2024;21:36:35;18.2;18.4;17.7;0;71.6;684;
1734904298;22.12.2024;21:51:38;18.2;18.4;17.8;0;73.8;738;
1734905202;22.12.2024;22:06:42;18.2;18.4;17.8;0;73.8;655;
1734906105;22.12.2024;22:21:45;18.2;18.4;17.8;0;73.8;666;
1734907008;22.12.2024;22:36:48;18.2;18.4;17.8;0;73.8;655;
1734907911;22.12.2024;22:51:51;18.2;18.4;17.8;0;73.8;677;
1734908814;22.12.2024;23:06:54;18.2;18.4;17.8;0;73.8;666;
1734909717;22.12.2024;23:21:57;18.2;18.3;17.8;0;73.8;666;
1734910621;22.12.2024;23:37:01;18.2;18.4;17.8;0;73.8;677;
1734911524;22.12.2024;23:52:04;18.2;18.4;17.8;0;73.8;655;
1734912427;23.12.2024;00:07:07;18.2;18.3;17.8;0;73.8;706;
1734913330;23.12.2024;00:22:10;18.2;18.4;17.8;0;76;706;
1734914233;23.12.2024;00:37:13;18.2;18.3;17.8;0;73.8;634;
1734915136;23.12.2024;00:52:16;18.2;18.4;17.8;0;73.8;706;
1734916040;23.12.2024;01:07:20;18.2;18.4;17.8;0;76;677;
1734916943;23.12.2024;01:22:23;18.2;18.3;17.8;0;73.8;684;
1734917846;23.12.2024;01:37:26;18.2;18.3;17.7;0;73.8;706;
1734918749;23.12.2024;01:52:29;18.2;18.3;17.7;0;73.8;666;
1734919652;23.12.2024;02:07:32;18.2;18.3;17.7;0;73.8;644;
1734920556;23.12.2024;02:22:36;18.2;18.3;17.8;0;76;727;
1734921459;23.12.2024;02:37:39;18.2;18.3;17.8;0;76;706;
1734922362;23.12.2024;02:52:42;18.2;18.3;17.8;0;73.8;644;
1734923265;23.12.2024;03:07:45;18.2;18.3;17.8;0;76;677;
1734924168;23.12.2024;03:22:48;18.3;18.4;17.9;0;76;684;
1734925071;23.12.2024;03:37:51;18.3;18.5;17.9;0;76;612;
1734925975;23.12.2024;03:52:55;18.4;18.5;17.9;0;78.5;644;
1734926878;23.12.2024;04:07:58;18.4;18.5;17.9;0;76;695;
1734927781;23.12.2024;04:23:01;18.4;18.5;17.9;0;76;684;
1734928684;23.12.2024;04:38:04;18.4;18.5;17.9;0;78.5;666;
1734929587;23.12.2024;04:53:07;18.5;18.6;17.9;0;76;623;
1734930491;23.12.2024;05:08:11;18.5;18.6;18;0;76;644;
1734931394;23.12.2024;05:23:14;18.5;18.6;18;0;78.5;385;
1734932297;23.12.2024;05:38:17;18.6;18.6;18;0;78.5;684;
1734933200;23.12.2024;05:53:20;18.6;18.7;18.1;0;78.5;684;
1734934103;23.12.2024;06:08:23;18.6;18.7;18.1;0;78.5;601;
1734935007;23.12.2024;06:23:27;18.7;18.7;18.1;0;78.5;612;
1734935910;23.12.2024;06:38:30;18.7;18.7;18.1;0;76;594;
1734936813;23.12.2024;06:53:33;18.7;18.7;18.1;0;78.5;644;
1734937716;23.12.2024;07:08:36;18.8;18.7;18.2;0;76;666;
1734938619;23.12.2024;07:23:39;18.8;18.8;18.2;0;78.5;666;
1734939522;23.12.2024;07:38:42;18.8;18.8;18.2;0;78.5;684;
1734940426;23.12.2024;07:53:46;18.8;18.8;18.2;0;78.5;594;
1734941329;23.12.2024;08:08:49;18.8;18.8;18.2;0;76;677;
1734942232;23.12.2024;08:23:52;18.8;18.8;18.2;0;76;634;
1734943135;23.12.2024;08:38:55;18.9;18.9;18.3;0;76;583;
1734944038;23.12.2024;08:53:58;18.9;18.8;18.2;0;76;684;
1734944941;23.12.2024;09:09:01;18.9;18.8;18.3;0;76;644;
1734945845;23.12.2024;09:24:05;18.9;18.9;18.3;0;78.5;695;
1734946748;23.12.2024;09:39:08;18.9;18.9;18.4;0;78.5;655;
1734947651;23.12.2024;09:54:11;18.9;18.9;18.3;0;76;655;
1734948554;23.12.2024;10:09:14;18.9;18.9;18.3;0;78.5;695;
1734949457;23.12.2024;10:24:17;19;18.9;18.3;0;76;677;
1734950360;23.12.2024;10:39:20;19;18.9;18.4;0;78.5;677;
1734951263;23.12.2024;10:54:23;19;18.9;18.3;0;78.5;634;
1734952166;23.12.2024;11:09:26;19;19;18.4;0;76;540;
1734953070;23.12.2024;11:24:30;19;19;18.4;0;76;695;
1734953973;23.12.2024;11:39:33;19;19.1;18.4;0;76;738;
1734954876;23.12.2024;11:54:36;19;19.1;18.5;0;76;666;
1734955779;23.12.2024;12:09:39;19;19.1;18.6;0;78.5;601;
1734956682;23.12.2024;12:24:42;19.1;19.1;18.6;0;76;666;
1734957585;23.12.2024;12:39:45;19.1;19.1;18.6;0;78.5;706;
1734958489;23.12.2024;12:54:49;19.1;19.2;18.7;0;76;634;
1734959392;23.12.2024;13:09:52;19.1;19.2;18.7;0;78.5;677;
1734960295;23.12.2024;13:24:55;19.1;19.2;18.7;0;78.5;695;
1734961198;23.12.2024;13:39:58;19.2;19.3;18.7;0;78.5;666;
1734962101;23.12.2024;13:55:01;19.2;19.2;18.7;0;78.5;634;
1734963004;23.12.2024;14:10:04;19.2;19.2;18.7;0;78.5;655;
1734963907;23.12.2024;14:25:07;19.2;19.2;18.7;0;78.5;677;
1734964810;23.12.2024;14:40:10;19.2;19.1;18.7;0;78.5;677;
1734965713;23.12.2024;14:55:13;19.2;19.1;18.6;0;76;684;
1734966616;23.12.2024;15:10:16;19.2;19.1;18.7;0;78.5;666;
1734967520;23.12.2024;15:25:20;19.1;19.1;18.6;0;76;666;
1734968423;23.12.2024;15:40:23;19.1;19.1;18.6;0;78.5;677;
1734969326;23.12.2024;15:55:26;19.1;19.1;18.6;0;76;655;
1734970229;23.12.2024;16:10:29;19.1;19.1;18.6;0;76;601;
1734971132;23.12.2024;16:25:32;19.1;19.1;18.6;0;78.5;583;
1734972035;23.12.2024;16:40:35;19;19.1;18.7;0;76;644;
1734972938;23.12.2024;16:55:38;19;19.1;18.6;0;76;677;
1734973842;23.12.2024;17:10:42;19;19.1;18.6;0;76;706;
1734974745;23.12.2024;17:25:45;19;19.1;18.6;0;76;666;
1734975648;23.12.2024;17:40:48;19;19.1;18.5;0;76;706;
1734976551;23.12.2024;17:55:51;19;19.1;18.6;0;76;684;
1734977454;23.12.2024;18:10:54;19;19.1;18.6;0;78.5;655;
1734978358;23.12.2024;18:25:58;19;19.1;18.6;0;76;623;
1734979261;23.12.2024;18:41:01;19;19.1;18.6;0;73.8;666;
1734980164;23.12.2024;18:56:04;19;19.1;18.6;0;76;655;
1734981067;23.12.2024;19:11:07;19;19.1;18.6;0;73.8;634;
1734981970;23.12.2024;19:26:10;19;19.1;18.6;0;73.8;684;
1734982873;23.12.2024;19:41:13;19;19.1;18.5;0;73.8;644;
1734983776;23.12.2024;19:56:16;19;19.1;18.4;0;73.8;706;
1734984679;23.12.2024;20:11:19;19;19.1;18.4;0;73.8;623;
1734985582;23.12.2024;20:26:22;18.9;19.1;18.4;0;73.8;666;
1734986486;23.12.2024;20:41:26;18.9;19.1;18.3;0;71.6;706;
1734987389;23.12.2024;20:56:29;18.9;19.1;18.3;0;73.8;594;
1734988292;23.12.2024;21:11:32;18.9;19.1;18.2;0;73.8;695;
1734989195;23.12.2024;21:26:35;18.9;19.1;18.2;0;71.6;677;
1734990098;23.12.2024;21:41:38;18.9;19.1;18.2;0;73.8;727;
1734991002;23.12.2024;21:56:42;18.9;19;18.2;0;73.8;677;
1734991905;23.12.2024;22:11:45;18.8;19;18.1;0;71.6;666;
1734992808;23.12.2024;22:26:48;18.8;19;18.1;0;73.8;684;
1734993711;23.12.2024;22:41:51;18.8;19;18.1;0;71.6;666;
1734994614;23.12.2024;22:56:54;18.8;19;18.1;0;73.8;644;
1734995517;23.12.2024;23:11:57;18.8;19;18;0;71.6;716;
1734996421;23.12.2024;23:27:01;18.8;19;18;0;73.8;677;
1734997324;23.12.2024;23:42:04;18.7;19;18;0;73.8;612;
1734998227;23.12.2024;23:57:07;18.7;19;18;0;73.8;706;
1734999130;24.12.2024;00:12:10;18.7;19;18;0;73.8;727;
1735000033;24.12.2024;00:27:13;18.7;19;17.9;0;71.6;666;
1735000936;24.12.2024;00:42:16;18.7;18.9;17.9;0;71.6;529;
1735001840;24.12.2024;00:57:20;18.7;18.9;17.9;0;71.6;677;
1735002743;24.12.2024;01:12:23;18.7;18.9;18;0;73.8;706;
1735003646;24.12.2024;01:27:26;18.6;18.9;17.9;0;73.8;623;
1735004549;24.12.2024;01:42:29;18.6;18.9;17.9;0;73.8;684;
1735005452;24.12.2024;01:57:32;18.6;18.9;18;0;73.8;666;
1735006355;24.12.2024;02:12:35;18.6;18.9;18;0;76;666;
1735007259;24.12.2024;02:27:39;18.6;18.9;18;0;73.8;695;
1735008162;24.12.2024;02:42:42;18.6;18.9;18;0;76;695;
1735009065;24.12.2024;02:57:45;18.6;18.9;18;0;73.8;684;
1735009968;24.12.2024;03:12:48;18.6;18.9;18;0;76;601;
1735010871;24.12.2024;03:27:51;18.7;19;18;0;76;684;
1735011775;24.12.2024;03:42:55;18.7;19;18;0;76;655;
1735012678;24.12.2024;03:57:58;18.8;19;18.1;0;78.5;706;
1735013581;24.12.2024;04:13:01;18.8;19;18.2;0;76;706;
1735014484;24.12.2024;04:28:04;18.9;19;18.2;0;78.5;644;
1735015387;24.12.2024;04:43:07;18.9;19.1;18.2;0;78.5;601;
1735016290;24.12.2024;04:58:10;18.9;19.1;18.2;0;78.5;677;
1735017193;24.12.2024;05:13:13;19;19.1;18.2;0;78.5;655;
1735018097;24.12.2024;05:28:17;19;19;18.3;0;76;655;
1735019000;24.12.2024;05:43:20;19;19;18.3;0;78.5;677;
1735019903;24.12.2024;05:58:23;19;19;18.3;0;78.5;655;
1735020806;24.12.2024;06:13:26;19.1;19;18.3;0;78.5;655;
1735021709;24.12.2024;06:28:29;19.1;19;18.4;0;78.5;655;
1735022612;24.12.2024;06:43:32;19.1;19;18.4;0;78.5;634;
1735023516;24.12.2024;06:58:36;19.2;19;18.4;0;76;684;
1735024419;24.12.2024;07:13:39;19.2;19;18.4;0;78.5;644;
1735025322;24.12.2024;07:28:42;19.2;19;18.5;0;76;684;
1735026225;24.12.2024;07:43:45;19.2;19;18.5;0;76;666;
1735027128;24.12.2024;07:58:48;19.2;19;18.5;0;76;623;
1735028031;24.12.2024;08:13:51;19.2;19;18.5;0;78.5;677;
1735028935;24.12.2024;08:28:55;19.2;19;18.5;0;76;612;
1735029838;24.12.2024;08:43:58;19.2;19;18.5;0;76;706;
1735030741;24.12.2024;08:59:01;19.1;19;18.5;0;76;716;
1735031644;24.12.2024;09:14:04;19.1;19;18.5;0;78.5;623;
1735032547;24.12.2024;09:29:07;19.1;19;18.5;0;78.5;612;
1735033451;24.12.2024;09:44:11;19.1;19.1;18.5;0;78.5;666;
1735034354;24.12.2024;09:59:14;19.1;19;18.5;0;76;562;
1735035257;24.12.2024;10:14:17;19.1;19.1;18.5;0;78.5;468;
1735036160;24.12.2024;10:29:20;19.1;19.1;18.5;0;78.5;684;
1735037063;24.12.2024;10:44:23;19.1;19.1;18.6;0;78.5;684;
1735037966;24.12.2024;10:59:26;19.1;19.1;18.6;0;78.5;601;
1735038870;24.12.2024;11:14:30;19.1;19.1;18.6;0;78.5;666;
1735039773;24.12.2024;11:29:33;19.1;19.1;18.6;0;78.5;677;
1735040676;24.12.2024;11:44:36;19.1;19.1;18.6;0;76;612;
1735041579;24.12.2024;11:59:39;19.1;19.1;18.6;0;78.5;644;
1735042482;24.12.2024;12:14:42;19.1;19.1;18.6;0;78.5;601;
1735043386;24.12.2024;12:29:46;19.1;19.1;18.6;0;78.5;695;
1735044289;24.12.2024;12:44:49;19.1;19.1;18.7;0;78.5;684;
1735045192;24.12.2024;12:59:52;19.1;19.2;18.7;0;78.5;623;
1735046095;24.12.2024;13:14:55;19.1;19.1;18.6;0;78.5;738;
1735046998;24.12.2024;13:29:58;19.1;19.1;18.6;0;76;666;
1735047901;24.12.2024;13:45:01;19.1;19.2;18.6;0;78.5;695;
1735048805;24.12.2024;14:00:05;19.1;19.1;18.7;0;78.5;684;
1735049708;24.12.2024;14:15:08;19.1;19.2;18.6;0;76;738;
1735050611;24.12.2024;14:30:11;19.1;19.2;18.7;0;76;677;
1735051514;24.12.2024;14:45:14;19.1;19.2;18.7;0;76;684;
1735052417;24.12.2024;15:00:17;19.1;19.2;18.7;0;76;594;
1735053320;24.12.2024;15:15:20;19.1;19.2;18.7;0;78.5;612;
1735054223;24.12.2024;15:30:23;19.1;19.2;18.7;0;78.5;644;
1735055127;24.12.2024;15:45:27;19.1;19.2;18.7;0;78.5;677;
1735056030;24.12.2024;16:00:30;19.1;19.2;18.7;0;78.5;623;
1735056933;24.12.2024;16:15:33;19.1;19.2;18.7;0;78.5;634;
1735057836;24.12.2024;16:30:36;19.1;19.2;18.7;0;78.5;634;
1735058739;24.12.2024;16:45:39;19.2;19.2;18.7;0;78.5;634;
1735059642;24.12.2024;17:00:42;19.1;19.2;18.7;0;76;644;
1735060546;24.12.2024;17:15:46;19.2;19.2;18.7;0;76;666;
1735061449;24.12.2024;17:30:49;19.1;19.2;18.7;0;78.5;666;
1735062352;24.12.2024;17:45:52;19.2;19.2;18.7;0;78.5;684;
1735063255;24.12.2024;18:00:55;19.2;19.2;18.7;0;78.5;644;
1735064158;24.12.2024;18:15:58;19.1;19.2;18.7;0;78.5;634;
1735065061;24.12.2024;18:31:01;19.1;19.2;18.7;0;76;684;
1735065964;24.12.2024;18:46:04;19.2;19.3;18.7;0;76;655;
1735066868;24.12.2024;19:01:08;19.1;19.2;18.7;0;76;612;
1735067771;24.12.2024;19:16:11;19.2;19.2;18.7;0;76;612;
1735068674;24.12.2024;19:31:14;19.2;19.2;18.6;0;76;572;
1735069577;24.12.2024;19:46:17;19.1;19.2;18.6;0;76;684;
1735070480;24.12.2024;20:01:20;19.1;19.2;18.5;0;76;749;
1735071383;24.12.2024;20:16:23;19.1;19.2;18.5;0;76;738;
1735072286;24.12.2024;20:31:26;19.1;19.2;18.5;0;76;716;
1735073189;24.12.2024;20:46:29;19.1;19.2;18.5;0;76;677;
1735074093;24.12.2024;21:01:33;19.1;19.2;18.5;0;73.8;601;
1735074996;24.12.2024;21:16:36;19.1;19.2;18.4;0;73.8;623;
1735075899;24.12.2024;21:31:39;19.1;19.2;18.4;0;73.8;716;
1735076802;24.12.2024;21:46:42;19.1;19.2;18.3;0;73.8;677;
1735077705;24.12.2024;22:01:45;19;19.2;18.4;0;73.8;666;
1735078608;24.12.2024;22:16:48;19;19.2;18.3;0;73.8;655;
1735079511;24.12.2024;22:31:51;19;19.2;18.3;0;76;666;
1735080415;24.12.2024;22:46:55;19;19.2;18.3;0;73.8;716;
1735081318;24.12.2024;23:01:58;19;19.2;18.3;0;76;695;
1735082221;24.12.2024;23:17:01;19;19.2;18.3;0;76;623;
1735083124;24.12.2024;23:32:04;19;19.1;18.2;0;73.8;666;
1735084027;24.12.2024;23:47:07;19;19.2;18.2;0;73.8;666;
1735084930;25.12.2024;00:02:10;18.9;19.1;18.2;0;73.8;684;
1735085833;25.12.2024;00:17:13;18.9;19.1;18.2;0;73.8;666;
1735086737;25.12.2024;00:32:17;18.9;19.1;18.2;0;73.8;623;
1735087640;25.12.2024;00:47:20;18.9;19.1;18.2;0;73.8;623;
1735088543;25.12.2024;01:02:23;18.9;19.1;18.2;0;73.8;655;
1735089446;25.12.2024;01:17:26;18.9;19.1;18.1;0;73.8;677;
1735090349;25.12.2024;01:32:29;18.9;19.1;18.1;0;73.8;644;
1735091252;25.12.2024;01:47:32;18.9;19.1;18.1;0;73.8;677;
1735092155;25.12.2024;02:02:35;18.9;19.1;18.1;0;73.8;677;
1735093059;25.12.2024;02:17:39;18.8;19.1;18.1;0;73.8;666;
1735093962;25.12.2024;02:32:42;18.8;19.1;18.1;0;73.8;594;
1735094865;25.12.2024;02:47:45;18.8;19;18.1;0;73.8;634;
1735095768;25.12.2024;03:02:48;18.8;19;18.1;0;76;666;
1735096671;25.12.2024;03:17:51;18.8;19;18;0;76;666;
1735097574;25.12.2024;03:32:54;18.8;19;18;0;76;666;
1735098478;25.12.2024;03:47:58;18.8;19;18;0;73.8;655;
1735099381;25.12.2024;04:03:01;18.8;19;18;0;76;684;
1735100284;25.12.2024;04:18:04;18.8;19;18;0;76;677;
1735101187;25.12.2024;04:33:07;18.8;19;18;0;76;716;
1735102090;25.12.2024;04:48:10;18.8;19;18;0;76;634;
1735102994;25.12.2024;05:03:14;18.8;19;18;0;76;677;
1735103897;25.12.2024;05:18:17;18.8;19;18;0;73.8;684;
1735104800;25.12.2024;05:33:20;18.8;19;18;0;76;634;
1735105703;25.12.2024;05:48:23;18.7;19;18;0;76;677;
1735106606;25.12.2024;06:03:26;18.7;19;18;0;73.8;601;
1735107509;25.12.2024;06:18:29;18.7;18.9;18;0;76;684;
1735108413;25.12.2024;06:33:33;18.7;18.9;18;0;76;644;
1735109316;25.12.2024;06:48:36;18.7;18.9;18;0;76;623;
1735110219;25.12.2024;07:03:39;18.7;18.9;18;0;76;612;
1735111122;25.12.2024;07:18:42;18.7;18.9;18;0;76;695;
1735112025;25.12.2024;07:33:45;18.7;18.9;18;0;76;684;
1735112928;25.12.2024;07:48:48;18.7;18.9;17.9;0;76;695;
1735113831;25.12.2024;08:03:51;18.7;18.9;18;0;76;623;
1735114735;25.12.2024;08:18:55;18.7;18.9;18;0;76;684;
1735115638;25.12.2024;08:33:58;18.7;18.9;17.9;0;76;706;
1735116541;25.12.2024;08:49:01;18.7;18.9;18;0;76;706;
1735117444;25.12.2024;09:04:04;18.7;18.9;17.9;0;76;644;
1735118347;25.12.2024;09:19:07;18.7;18.9;17.9;0;76;677;
1735119250;25.12.2024;09:34:10;18.7;18.8;18;0;76;695;
1735120153;25.12.2024;09:49:13;18.7;18.9;17.9;0;76;684;
1735121056;25.12.2024;10:04:16;18.7;18.8;17.9;0;76;583;
1735121960;25.12.2024;10:19:20;18.7;18.8;18;0;76;634;
1735122863;25.12.2024;10:34:23;18.7;18.8;17.9;0;76;655;
1735123766;25.12.2024;10:49:26;18.7;18.8;18;0;76;706;
1735124669;25.12.2024;11:04:29;18.7;18.8;17.9;0;76;677;
1735125572;25.12.2024;11:19:32;18.7;18.8;17.9;0;76;684;
1735126475;25.12.2024;11:34:35;18.7;18.8;18;0;78.5;684;
1735127378;25.12.2024;11:49:38;18.7;18.8;17.9;0;78.5;716;
1735128281;25.12.2024;12:04:41;18.7;18.8;17.9;0;78.5;716;
1735129184;25.12.2024;12:19:44;18.7;18.8;17.9;0;76;655;
1735130088;25.12.2024;12:34:48;18.7;18.8;18;0;76;623;
